id,model1,model2,model3
17777,0,0,0
17778,0,0,0
17779,0,0,0
17782,0,0,0
17783,0,0,0
17790,0,0,0
17791,0,0,0
17792,0,0,0
17793,0,0,0
17800,0,0,0
17801,0,0,0
17804,0,0,0
17805,0,0,0
17806,0,0,0
17807,0,2000,1500
17812,0,0,0
17813,0,0,2000
17816,0,0,0
17817,0,0,0
17820,0,0,0
17821,0,1500,0
17830,0,0,0
17831,0,2000,2000
17836,0,0,0
17837,0,0,0
17844,0,0,0
17845,0,0,0
17862,0,0,1000
17863,0,0,0
17874,0,0,0
17875,0,0,0
17878,0,0,0
17879,0,0,0
17886,0,0,0
17887,0,1000,1000
17890,0,0,0
17891,0,0,0
17892,0,0,0
17893,0,0,0
17896,0,0,0
17897,0,1000,0
17902,0,0,0
17903,0,0,0
17926,0,0,0
17927,0,0,0
17934,0,0,0
17935,0,0,0
17946,0,0,0
17947,0,0,0
17952,0,0,0
17953,0,0,0
17954,0,0,0
17955,0,0,0
17958,0,0,0
17959,0,0,0
17960,0,0,0
17961,0,0,0
17972,0,0,0
17973,0,1000,1000
17980,0,0,0
17981,0,0,0
17992,0,0,0
17993,0,1000,1000
17998,0,0,0
17999,0,0,0
18006,0,0,0
18007,0,1000,2000
18014,0,0,0
18015,0,0,0
18050,0,0,0
18051,0,1000,0
18054,0,0,0
18055,0,0,0
18062,0,0,0
18063,0,0,0
18082,0,0,0
18083,0,0,0
18086,0,0,0
18087,0,0,0
18088,0,1000,0
18089,0,1000,1500
18090,0,0,0
18091,0,0,0
18102,0,0,0
18103,0,2000,0
18106,0,0,0
18107,0,0,0
18108,0,0,0
18109,0,0,0
18114,0,0,0
18115,0,2000,2000
18116,0,0,0
18117,0,1000,1500
18126,0,0,0
18127,0,0,0
18128,0,0,0
18129,0,0,1500
18132,0,0,0
18133,0,0,0
18138,0,0,0
18139,0,0,0
18146,0,0,0
18147,0,0,0
18158,0,0,0
18159,0,0,0
18170,0,0,0
18171,0,0,0
18182,0,0,0
18183,0,0,0
18186,0,0,0
18187,0,0,0
18202,0,0,0
18203,0,0,0
18204,0,0,0
18205,0,0,0
18206,0,0,0
18207,0,0,0
18212,0,0,0
18213,0,0,0
18216,0,0,0
18217,0,0,0
18220,0,0,0
18221,0,0,0
18228,0,0,0
18229,0,0,0
18240,0,0,0
18241,0,0,0
18254,0,0,0
18255,0,1000,0
18274,0,0,0
18275,0,0,0
18276,0,0,0
18277,0,0,0
18280,0,0,0
18281,0,1500,1500
18282,0,0,0
18283,0,0,0
18290,0,0,0
18291,0,1000,1000
18298,0,0,0
18299,0,0,0
18312,0,0,0
18313,0,1000,2000
18314,0,0,0
18315,0,2000,2000
18320,0,0,0
18321,0,0,0
18324,0,0,0
18325,0,0,0
18326,0,0,0
18327,0,0,0
18332,0,0,0
18333,0,0,0
18340,0,0,0
18341,0,0,0
18350,0,0,0
18351,0,0,0
18352,0,0,0
18353,0,1500,0
18368,0,0,0
18369,0,1500,2000
18372,0,0,0
18373,0,2000,1500
18380,0,0,0
18381,0,0,0
18394,0,0,0
18395,0,0,0
18398,0,0,0
18399,0,0,0
18410,0,0,0
18411,0,0,0
18424,0,0,0
18425,0,0,0
18430,0,0,0
18431,0,0,0
18432,0,0,0
18433,0,2000,1500
18448,0,0,0
18449,0,0,0
18450,0,0,0
18451,0,0,0
18456,0,0,0
18457,0,1000,0
18458,0,0,0
18459,0,1000,0
18464,0,0,0
18465,0,1000,0
18468,0,0,0
18469,0,1000,1000
18472,0,0,0
18473,0,0,0
18480,0,0,0
18481,0,1500,0
18486,0,0,0
18487,0,1000,1000
18488,0,0,0
18489,0,0,0
18500,0,0,0
18501,0,1500,1000
18502,0,0,0
18503,0,1000,0
18508,0,0,0
18509,0,0,0
18510,0,0,0
18511,0,0,0
18514,0,0,0
18515,0,1500,2000
18516,0,0,0
18517,0,2000,2000
18526,0,0,0
18527,0,1000,0
18530,0,0,0
18531,0,2000,2000
18548,0,0,0
18549,0,0,1000
18556,0,0,0
18557,0,0,0
18580,0,0,0
18581,0,0,0
18590,0,0,0
18591,0,0,0
18596,0,0,0
18597,0,0,0
18598,0,0,0
18599,0,1000,1000
18602,0,0,0
18603,0,0,0
18610,0,0,0
18611,0,0,0
18612,0,0,0
18613,0,0,0
18614,0,0,0
18615,0,2000,0
18616,0,0,0
18617,0,0,0
18630,0,0,0
18631,0,0,0
18634,0,0,0
18635,0,0,0
18638,0,0,1000
18639,0,1500,1000
18660,0,0,0
18661,0,0,0
18662,0,0,0
18663,0,0,0
18666,0,0,0
18667,0,0,0
18672,0,0,0
18673,0,1000,0
18678,0,0,0
18679,0,1500,2000
18694,0,0,0
18695,0,0,0
18706,0,0,0
18707,0,0,0
18708,0,1500,0
18709,0,1000,0
18714,0,0,0
18715,0,1000,0
18718,0,0,0
18719,0,0,0
18724,0,0,0
18725,0,1500,0
18730,0,0,0
18731,0,0,0
18732,0,0,0
18733,0,0,0
18744,0,0,0
18745,0,0,0
18746,0,0,0
18747,0,0,0
18748,0,0,0
18749,0,0,0
18750,0,0,0
18751,0,0,0
18752,0,0,0
18753,0,0,0
18760,0,0,0
18761,0,1500,0
18768,0,0,0
18769,0,1500,0
18776,0,0,0
18777,0,2000,2000
18782,0,0,0
18783,0,0,0
18788,0,0,0
18789,0,0,0
18804,0,0,0
18805,0,0,0
18808,0,0,0
18809,0,0,0
18816,0,0,0
18817,0,0,0
18818,0,0,0
18819,0,0,0
18826,0,0,0
18827,0,0,0
18830,0,0,0
18831,0,0,2000
18834,0,0,0
18835,0,2000,0
18842,0,0,0
18843,0,0,0
18848,0,0,0
18849,0,0,0
18856,0,0,0
18857,0,0,0
18858,0,0,0
18859,0,0,0
18868,0,0,0
18869,0,0,0
18870,0,0,0
18871,0,0,0
18874,0,0,0
18875,0,0,0
18876,0,0,0
18877,0,0,0
18884,0,0,0
18885,0,0,0
18886,0,0,0
18887,0,0,0
18888,0,0,0
18889,0,0,0
18894,0,0,0
18895,0,0,0
18898,0,0,0
18899,0,0,0
18900,0,0,0
18901,0,2000,2000
18902,0,0,0
18903,0,0,0
18904,0,0,0
18905,0,0,0
18916,0,0,0
18917,0,0,0
18930,0,0,0
18931,0,0,1000
18932,0,0,0
18933,0,2000,2000
18946,0,0,0
18947,0,1000,1000
18952,0,0,0
18953,0,0,0
18958,0,0,0
18959,0,0,0
18962,0,0,0
18963,0,0,0
18968,0,0,0
18969,0,0,0
18978,0,0,0
18979,0,0,0
18980,0,0,0
18981,0,0,0
18990,0,0,0
18991,0,0,0
18998,0,0,0
18999,0,0,0
19002,0,0,0
19003,0,0,0
19004,0,0,0
19005,0,1500,0
19014,0,0,0
19015,0,0,0
19016,0,0,0
19017,0,0,0
19034,0,0,0
19035,0,0,0
19054,0,0,0
19055,0,0,0
19068,0,0,0
19069,0,0,0
19072,0,0,0
19073,0,0,0
19078,0,0,0
19079,0,0,0
19080,0,0,0
19081,0,2000,2000
19086,0,0,0
19087,0,2000,2000
19088,0,0,0
19089,0,0,0
19090,0,0,0
19091,0,0,0
19092,0,0,0
19093,0,0,0
19094,0,0,0
19095,0,0,0
19096,0,0,0
19097,0,0,0
19112,0,0,0
19113,0,0,0
19114,0,0,0
19115,0,1500,0
19128,0,0,0
19129,0,0,0
19132,0,0,0
19133,0,0,0
19156,0,0,0
19157,0,0,0
19158,0,0,1000
19159,0,1000,0
19160,0,0,0
19161,0,0,0
19162,0,0,0
19163,0,0,0
19164,0,0,0
19165,0,1000,1000
19172,0,0,0
19173,0,0,0
19174,0,0,0
19175,0,0,0
19176,0,0,0
19177,0,0,0
19178,0,0,0
19179,0,0,0
19180,0,0,0
19181,0,0,0
19182,0,0,0
19183,0,1000,1000
19190,0,0,0
19191,0,0,0
19194,0,0,0
19195,0,0,0
19198,0,0,0
19199,0,0,0
19214,0,0,0
19215,0,1000,2000
19230,0,0,0
19231,0,0,0
19232,0,0,0
19233,0,1000,0
19234,0,0,0
19235,0,0,0
19240,0,0,0
19241,0,0,0
19246,0,0,0
19247,0,1000,1000
19248,0,0,0
19249,0,0,0
19260,0,0,0
19261,0,0,0
19262,0,0,0
19263,0,0,0
19264,0,0,0
19265,0,0,0
19276,0,0,0
19277,0,0,0
19292,0,0,0
19293,0,0,0
19296,0,0,0
19297,0,1000,1000
19308,0,0,0
19309,0,0,0
19312,0,0,0
19313,0,0,0
19314,0,0,0
19315,0,0,0
19316,0,0,0
19317,0,0,0
19318,0,0,0
19319,0,0,0
19326,0,0,0
19327,0,0,1000
19328,0,0,0
19329,0,0,0
19334,0,0,0
19335,0,0,0
19336,0,0,0
19337,0,0,0
19342,0,0,0
19343,0,1500,0
19354,0,0,0
19355,0,1500,1000
19360,0,0,0
19361,0,0,0
19362,0,0,0
19363,0,0,0
19366,0,0,1000
19367,0,0,0
19372,0,0,0
19373,0,0,0
19374,0,0,0
19375,0,0,0
19380,0,0,0
19381,0,0,0
19382,0,0,0
19383,0,0,0
19384,0,0,0
19385,0,0,0
19390,0,0,0
19391,0,0,0
19394,0,0,0
19395,0,0,0
19398,0,0,0
19399,0,0,0
19408,0,0,0
19409,0,1000,1000
19412,0,0,0
19413,0,0,0
19432,0,0,0
19433,0,0,0
19452,0,0,0
19453,0,0,0
19456,0,0,0
19457,0,0,0
19462,0,0,0
19463,0,2000,0
19464,0,0,0
19465,0,0,0
19478,0,0,0
19479,0,1500,0
19488,0,0,0
19489,0,1000,2000
19490,0,0,0
19491,0,0,0
19494,0,0,0
19495,0,0,0
19496,0,0,0
19497,0,0,0
19500,0,0,0
19501,0,0,0
19502,0,0,0
19503,0,2000,1500
19506,0,0,0
19507,0,0,0
19510,0,0,0
19511,0,1500,1500
19512,0,0,0
19513,0,0,0
19516,0,0,0
19517,0,0,2000
19546,0,0,0
19547,0,0,0
19560,0,0,0
19561,0,2000,0
19566,0,0,0
19567,0,0,0
19572,0,0,0
19573,0,0,0
19586,0,0,0
19587,0,0,0
19588,0,0,0
19589,0,0,0
19590,0,0,0
19591,0,2000,1000
19596,0,0,0
19597,0,0,0
19598,0,0,0
19599,0,2000,0
19606,0,0,0
19607,0,2000,2000
19608,0,0,0
19609,0,0,0
19616,0,0,0
19617,0,0,0
19620,0,0,0
19621,0,0,0
19624,0,0,0
19625,0,0,0
19626,0,0,0
19627,0,0,0
19628,0,0,0
19629,0,0,0
19632,0,0,0
19633,0,0,0
19646,0,0,0
19647,0,0,0
19652,0,0,0
19653,0,0,0
19654,0,0,0
19655,0,0,0
19658,0,0,0
19659,0,0,0
19668,0,0,0
19669,0,0,0
19670,0,0,0
19671,0,0,0
19674,0,0,0
19675,0,2000,2000
19676,0,0,0
19677,0,0,0
19678,0,0,0
19679,0,0,0
19680,0,0,0
19681,0,0,0
19682,0,0,0
19683,0,0,0
19692,0,0,0
19693,0,0,0
19700,0,0,0
19701,0,1000,1000
19704,0,0,0
19705,0,0,0
19706,0,0,0
19707,0,0,0
19708,0,0,0
19709,0,0,0
19710,0,0,0
19711,0,0,0
19716,0,0,0
19717,0,0,0
19718,0,0,0
19719,0,0,0
19722,0,0,0
19723,0,0,0
19724,0,0,0
19725,0,0,0
19736,0,0,0
19737,0,0,0
19740,0,0,0
19741,0,0,0
19744,0,0,0
19745,0,0,0
19750,0,0,0
19751,0,1000,1500
19760,0,0,0
19761,0,2000,2000
19762,0,0,0
19763,0,0,0
19768,0,0,0
19769,0,0,0
19778,0,0,0
19779,0,0,0
19780,0,0,0
19781,0,0,0
19786,0,0,0
19787,0,1500,0
19794,0,0,0
19795,0,0,0
19800,0,0,0
19801,0,0,0
19806,0,0,0
19807,0,0,0
19808,0,0,0
19809,0,0,0
19832,0,0,0
19833,0,1500,2000
19834,0,0,0
19835,0,0,0
19838,0,0,0
19839,0,0,0
19842,0,0,0
19843,0,1000,0
19848,0,0,0
19849,0,0,0
19856,0,0,0
19857,0,1500,1500
19860,0,0,0
19861,0,1000,1500
19862,0,0,0
19863,0,2000,2000
19868,0,0,0
19869,0,0,0
19886,0,0,0
19887,0,0,1500
19888,0,0,0
19889,0,0,0
19892,0,0,0
19893,0,0,0
19902,0,0,0
19903,0,0,0
19904,0,0,0
19905,0,2000,1500
19910,0,0,0
19911,0,1000,1000
19918,0,0,0
19919,0,0,0
19924,0,0,1000
19925,0,0,0
19926,0,0,0
19927,0,1500,1500
19930,0,0,0
19931,0,0,0
19932,0,0,0
19933,0,0,0
19934,0,0,0
19935,0,0,0
19936,0,0,0
19937,0,0,1500
19940,0,0,0
19941,0,1000,0
19946,0,0,0
19947,0,0,1500
19948,0,0,0
19949,0,1000,1000
19950,0,0,0
19951,0,0,0
19954,0,0,0
19955,0,0,1500
19960,0,0,0
19961,0,0,0
19962,0,0,0
19963,0,1500,0
19968,0,0,0
19969,0,0,0
19974,0,0,0
19975,0,1500,0
19976,0,0,0
19977,0,0,0
19988,0,0,0
19989,0,0,0
19990,0,0,0
19991,0,0,0
20010,0,0,0
20011,0,0,0
20014,0,0,0
20015,0,1000,2000
20018,0,0,0
20019,0,0,0
20020,0,0,0
20021,0,0,0
20022,0,0,0
20023,0,0,0
20032,0,0,0
20033,0,0,0
20038,0,0,0
20039,0,2000,0
20040,0,0,0
20041,0,0,0
20044,0,0,0
20045,0,0,0
20046,0,0,0
20047,0,0,0
20060,0,0,0
20061,0,0,2000
20064,0,0,0
20065,0,0,0
20068,0,0,0
20069,0,0,0
20078,0,0,0
20079,0,0,0
20086,0,0,0
20087,0,0,0
20088,0,0,0
20089,0,1000,0
20092,0,0,0
20093,0,0,0
20094,0,0,0
20095,0,0,0
20102,0,0,0
20103,0,0,1500
20104,0,0,0
20105,0,0,0
20116,0,0,0
20117,0,1000,0
20120,0,0,1000
20121,0,1000,1000
20126,0,0,0
20127,0,0,0
20128,0,0,0
20129,0,0,0
20130,0,0,0
20131,0,0,0
20134,0,0,0
20135,0,0,0
20138,0,0,0
20139,0,0,0
20140,0,0,0
20141,0,1000,1500
20144,0,0,0
20145,0,1000,0
20146,0,0,0
20147,0,0,0
20156,0,0,0
20157,0,1000,1000
20164,0,0,0
20165,0,0,0
20176,0,0,0
20177,0,2000,1000
20178,0,0,0
20179,0,1000,0
20180,0,0,0
20181,0,0,0
20186,0,0,0
20187,0,0,0
20194,0,0,0
20195,0,0,0
20204,0,0,0
20205,0,0,0
20206,0,0,0
20207,0,0,0
20208,0,0,0
20209,0,0,0
20212,0,0,0
20213,0,0,0
20216,0,0,0
20217,0,0,1000
20222,0,0,0
20223,0,0,0
20224,0,0,0
20225,0,0,0
20226,0,0,0
20227,0,0,0
20230,0,0,0
20231,0,0,0
20232,0,2000,2000
20233,0,1000,0
20246,0,0,0
20247,0,0,0
20248,0,0,0
20249,0,0,0
20256,0,0,0
20257,0,1000,0
20260,0,2000,2000
20261,0,0,0
20262,0,0,0
20263,0,0,0
20266,0,0,0
20267,0,0,0
20270,0,0,0
20271,0,0,0
20274,0,0,0
20275,0,0,0
20278,0,0,0
20279,0,0,0
20282,0,0,0
20283,0,0,0
20286,0,0,0
20287,0,0,1500
20290,0,0,0
20291,0,1000,1000
20298,0,0,0
20299,0,2000,2000
20308,0,0,0
20309,0,0,0
20312,0,0,0
20313,0,0,0
20314,0,0,0
20315,0,0,0
20329,0,0,0
20345,0,0,0
20362,0,0,0
20363,0,0,0
20368,0,0,0
20369,0,0,0
20370,0,0,0
20371,0,0,0
20376,0,0,0
20377,0,0,0
20380,0,0,0
20381,0,0,0
20384,0,0,0
20385,0,0,1500
20390,0,0,0
20391,0,0,0
20392,0,0,0
20393,0,0,0
20400,0,0,0
20401,0,1500,1000
20406,0,0,0
20407,0,0,0
20418,0,0,0
20419,0,0,0
20424,0,0,0
20425,0,0,0
20426,0,0,0
20427,0,0,0
20432,0,0,0
20433,0,0,0
20442,0,0,0
20443,0,0,0
20454,0,0,0
20455,0,0,0
20462,0,0,0
20463,0,0,0
20464,0,0,0
20465,0,0,0
20468,0,0,0
20469,0,1000,0
20470,0,0,0
20471,0,0,0
20472,0,0,0
20473,0,0,0
20476,0,0,0
20477,0,0,0
20486,0,0,0
20487,0,0,0
20488,0,0,0
20489,0,0,0
20490,0,0,0
20491,0,0,0
20500,0,0,0
20501,0,0,0
20504,0,0,0
20505,0,0,0
20506,0,0,0
20507,0,0,0
20516,0,0,0
20517,0,0,0
20528,0,0,0
20529,0,0,0
20530,0,0,0
20531,0,0,0
20532,0,0,0
20533,0,0,0
20536,0,0,0
20537,0,0,1000
20540,0,0,0
20541,0,0,0
20542,0,0,0
20543,0,0,0
20546,0,0,0
20547,0,0,0
20552,0,0,0
20553,0,0,0
20554,0,0,0
20555,0,0,0
20558,0,0,0
20559,0,0,0
20564,0,0,0
20565,0,0,0
20568,0,0,0
20569,0,0,0
20572,0,0,0
20573,0,0,0
20576,0,0,0
20577,0,0,0
20588,0,0,0
20589,0,0,0
20600,0,0,0
20601,0,0,0
20616,0,0,0
20617,0,0,0
20636,0,0,0
20637,0,0,0
20644,0,0,0
20645,0,0,0
20654,0,0,0
20655,0,0,0
20666,0,0,0
20667,0,0,0
20670,0,0,0
20671,0,0,0
20674,0,0,0
20675,0,0,0
20678,0,0,0
20679,0,0,0
20680,0,0,0
20681,0,0,0
20686,0,1000,1000
20687,0,0,0
20696,0,0,0
20697,0,0,0
20700,0,0,0
20701,0,0,0
20702,0,0,0
20703,0,0,0
20704,0,0,0
20705,0,0,0
20706,0,0,0
20707,0,0,0
20712,0,0,0
20713,0,0,0
20724,0,0,0
20725,0,0,0
20726,0,0,0
20727,0,0,0
20746,0,0,0
20747,0,0,0
20750,0,0,0
20751,0,0,0
20754,0,0,0
20755,0,0,0
20758,0,0,0
20759,0,0,0
20776,0,0,0
20777,0,0,0
20800,0,0,0
20801,0,0,0
20802,0,0,0
20803,0,0,0
20810,0,0,0
20811,0,0,0
20818,0,0,0
20819,0,0,0
20820,0,0,0
20821,0,0,0
20822,0,0,0
20823,0,0,0
20824,0,0,0
20825,0,0,0
20828,0,0,0
20829,0,0,0
20832,0,0,0
20833,0,0,0
20842,0,0,0
20843,0,0,0
20854,0,0,0
20855,0,0,0
20860,0,0,0
20861,0,0,0
20862,0,0,0
20863,0,0,0
20870,0,0,0
20871,0,0,0
20882,0,0,0
20883,0,0,0
20884,0,0,0
20885,0,0,0
20888,0,0,0
20889,0,1000,2000
20896,0,0,0
20897,0,0,0
20904,0,0,0
20905,0,1000,0
20922,0,0,0
20923,0,0,0
20924,0,0,0
20925,0,0,0
20926,0,0,0
20927,0,0,0
20930,0,0,0
20931,0,0,0
20936,0,0,0
20937,0,0,0
20942,0,0,0
20943,0,0,0
20944,0,0,0
20945,0,0,0
20946,0,0,0
20947,0,0,0
20948,0,0,0
20949,0,0,0
20954,0,0,0
20955,0,0,0
20960,0,0,0
20961,0,0,0
20972,0,0,0
20973,0,0,0
20976,0,0,0
20977,0,0,0
20988,0,0,0
20989,0,0,0
20996,0,0,0
20997,0,0,0
20998,0,0,0
20999,0,0,0
21004,0,0,0
21005,0,0,0
21006,0,0,0
21007,0,0,0
21008,0,0,0
21009,0,0,0
21010,0,0,0
21011,0,0,0
21012,0,0,0
21013,0,0,0
21020,0,0,0
21021,0,0,0
21030,0,0,0
21031,0,0,0
21042,0,0,0
21043,0,0,0
21046,0,0,0
21047,0,0,0
21056,0,0,0
21057,0,0,0
21066,0,0,0
21067,0,0,0
21076,0,0,0
21077,0,0,0
21088,0,0,0
21089,0,0,0
21090,0,0,0
21091,0,0,0
21092,0,0,0
21093,0,2000,0
21098,0,0,0
21099,0,0,0
21106,0,0,0
21107,0,0,0
21108,0,0,0
21109,0,0,0
21122,0,0,0
21123,0,0,0
21124,0,0,0
21125,0,0,0
21126,0,0,0
21127,0,0,0
21128,0,0,0
21129,0,0,0
21130,0,0,0
21131,0,0,0
21134,0,1000,0
21135,0,0,0
21136,0,0,0
21137,0,0,0
21144,0,2000,0
21145,0,0,0
21146,0,0,1000
21147,0,1000,1000
21150,0,0,0
21151,0,0,0
21156,0,0,0
21157,0,0,0
21158,0,0,0
21159,0,0,0
21160,0,0,0
21161,0,0,0
21162,0,0,0
21163,0,0,0
21170,0,0,0
21171,0,1000,0
21198,0,0,0
21199,0,0,0
21206,0,0,0
21207,0,0,0
21208,0,0,0
21209,0,1000,0
21210,0,0,0
21211,0,0,0
21216,0,0,0
21217,0,0,0
21224,0,0,0
21225,0,0,0
21230,0,0,0
21231,0,0,0
21236,0,0,0
21237,0,0,0
21270,0,0,0
21271,0,1500,0
21276,0,0,0
21277,0,0,0
21284,0,0,0
21285,0,0,0
21300,0,0,0
21301,0,0,0
21302,0,0,0
21303,0,0,0
21310,0,0,0
21311,0,0,0
21318,0,0,0
21319,0,0,0
21328,0,0,0
21329,0,0,0
21342,0,0,0
21343,0,0,0
21350,0,0,0
21351,0,0,0
21354,0,0,0
21355,0,0,0
21358,0,0,0
21359,0,0,0
21360,0,0,0
21361,0,0,0
21366,0,0,0
21367,0,0,0
21374,0,0,0
21375,0,0,0
21376,0,0,0
21377,0,0,0
21378,0,0,0
21379,0,0,1000
21380,0,0,0
21381,0,0,0
21382,0,0,0
21383,0,0,0
21392,0,0,0
21393,0,0,0
21394,0,0,0
21395,0,0,0
21414,0,0,0
21415,0,0,1000
21416,0,0,0
21417,0,0,0
21418,0,0,0
21419,0,0,0
21422,0,0,0
21423,0,0,0
21426,0,0,0
21427,0,0,0
21446,0,0,0
21447,0,1000,0
21472,0,0,0
21473,0,0,0
21474,0,0,0
21475,0,2000,2000
21484,0,0,0
21485,0,0,1000
21488,0,0,1000
21489,0,0,0
21504,0,0,0
21505,0,0,0
21512,0,0,0
21513,0,1500,0
21516,0,0,0
21517,0,0,2000
21520,0,0,0
21521,0,1000,1000
21524,0,0,1000
21525,0,0,2000
21536,0,0,0
21537,0,0,0
21538,0,0,0
21539,0,0,0
21540,0,0,0
21541,0,0,0
21552,0,0,0
21553,0,2000,0
21554,0,0,0
21555,0,0,0
21568,0,0,0
21569,0,2000,0
21574,0,0,0
21575,0,1500,1500
21586,0,0,0
21587,0,0,0
21592,0,0,0
21593,0,0,0
21596,0,0,0
21597,0,1000,1000
21600,0,0,0
21601,0,0,0
21606,0,0,0
21607,0,1500,0
21610,0,0,0
21611,0,0,0
21616,0,0,0
21617,0,0,0
21624,0,0,0
21625,0,0,0
21626,0,0,0
21627,0,0,0
21636,0,0,0
21637,0,2000,2000
21638,0,0,0
21639,0,0,0
21640,0,0,0
21641,0,0,0
21642,0,0,0
21643,0,0,0
21654,0,2000,2000
21655,0,0,0
21660,0,0,0
21661,0,0,0
21668,0,0,0
21669,0,0,0
21674,0,0,0
21675,0,0,0
21680,0,0,0
21681,0,0,0
21698,0,0,0
21699,0,2000,2000
21702,0,1000,1000
21703,0,0,2000
21708,0,0,0
21709,0,0,0
21710,0,0,0
21711,0,0,0
21712,0,0,0
21713,0,0,0
21734,0,0,0
21735,0,1500,1000
21736,0,0,0
21737,0,0,0
21740,0,0,0
21741,0,0,0
21748,0,2000,2000
21749,0,0,2000
21752,0,0,0
21753,0,0,1000
21754,0,0,0
21755,0,1000,1000
21760,0,0,1000
21761,0,0,0
21762,0,0,0
21763,0,0,0
21766,0,0,0
21767,0,1000,1000
21778,0,2000,1000
21779,0,2000,2000
21780,0,2000,2000
21781,0,1000,1000
21798,0,0,2000
21799,0,0,2000
21814,0,0,0
21815,0,0,0
21818,0,0,0
21819,0,1500,1500
21824,0,0,0
21825,0,0,0
21828,0,0,0
21829,0,1500,1500
21830,0,1000,1000
21831,0,0,0
21836,0,2000,2000
21837,0,2000,1500
21838,0,0,0
21839,0,0,0
21844,0,0,0
21845,0,0,0
21860,0,1000,1000
21861,0,1000,1000
21866,0,0,0
21867,0,0,1000
21872,0,0,0
21873,0,0,0
21892,0,0,0
21893,0,1000,1000
21896,0,0,0
21897,0,0,0
21900,0,0,0
21901,0,0,1000
21902,0,0,0
21903,0,1500,1000
21920,0,0,0
21921,0,0,0
21922,0,0,0
21923,0,0,0
21928,0,0,0
21929,0,1000,1000
21930,0,0,0
21931,0,0,1000
21938,0,0,0
21939,0,0,0
21946,0,1500,1500
21947,0,0,1000
21952,0,0,2000
21953,0,0,1500
21954,0,0,0
21955,0,1500,1500
21960,0,0,1000
21961,0,2000,1500
21966,0,1000,1000
21967,0,0,1000
21968,0,0,0
21969,0,0,0
21970,0,0,1000
21971,0,0,0
21972,0,0,0
21973,0,0,0
21982,0,0,0
21983,0,1000,1000
21984,0,0,0
21985,0,0,0
21988,0,0,0
21989,0,0,0
21990,0,0,2000
21991,0,0,0
21992,0,0,0
21993,0,1000,1000
22000,0,0,0
22001,0,0,0
22002,0,0,0
22003,0,1500,0
22018,0,0,1000
22019,0,0,0
22022,0,1000,1000
22023,0,0,0
22028,0,0,0
22029,0,0,0
22030,0,0,0
22031,0,0,0
22038,0,0,0
22039,0,0,0
22060,0,0,0
22061,0,0,0
22068,0,0,0
22069,0,0,0
22072,0,0,0
22073,0,0,0
22078,0,0,0
22079,0,0,0
22088,0,0,0
22089,0,0,0
22100,0,0,0
22101,0,0,0
22104,0,0,0
22105,0,0,0
22108,0,0,0
22109,0,0,0
22112,0,0,0
22113,0,0,0
22118,0,0,0
22119,0,0,0
22120,0,0,0
22121,0,0,0
22126,0,0,0
22127,0,0,0
22134,0,0,0
22135,0,0,0
22136,0,0,0
22137,0,0,0
22138,0,0,0
22139,0,0,0
22140,0,0,0
22141,0,0,0
22144,0,0,0
22145,0,0,0
22146,0,0,0
22147,0,0,0
22148,0,0,0
22149,0,0,0
22158,0,0,0
22159,0,0,0
22160,0,0,0
22161,0,0,0
22162,0,0,0
22163,0,0,0
22170,0,0,0
22171,0,0,0
22180,0,0,0
22181,0,1000,0
22196,0,0,0
22197,0,0,0
22198,0,0,0
22199,0,0,0
22206,0,0,0
22207,0,0,0
22212,0,0,0
22213,0,0,0
22222,0,0,0
22223,0,0,0
22224,0,0,0
22225,0,2000,0
22230,0,0,0
22231,0,0,0
22234,0,0,0
22235,0,0,0
22238,0,0,0
22239,0,0,0
22246,0,0,0
22247,0,2000,2000
22250,0,0,0
22251,0,0,0
22252,0,0,0
22253,0,2000,0
22260,0,0,0
22261,0,0,0
22264,0,0,0
22265,0,0,0
22270,0,0,0
22271,0,1000,1000
22276,0,0,0
22277,0,0,0
22280,0,0,0
22281,0,0,0
22296,0,0,0
22297,0,0,2000
22300,0,0,0
22301,0,0,0
22322,0,0,0
22323,0,0,0
22326,0,0,0
22327,0,0,0
22334,0,0,0
22335,0,0,0
22344,0,0,0
22345,0,0,0
22356,0,0,0
22357,0,1000,1500
22362,0,0,0
22363,0,0,0
22368,0,0,0
22369,0,0,0
22370,0,0,0
22371,0,0,0
22372,0,0,0
22373,0,0,0
22374,0,0,0
22375,0,0,0
22376,0,0,0
22377,0,0,0
22380,0,0,0
22381,0,2000,1000
22382,0,0,0
22383,0,0,0
22384,0,0,0
22385,0,1000,1000
22408,0,0,0
22409,0,0,0
22414,0,0,0
22415,0,0,0
22418,0,0,0
22419,0,0,0
22424,0,0,0
22425,0,0,0
22426,0,0,0
22427,0,0,0
22436,0,0,0
22437,0,0,1000
22454,0,0,0
22455,0,0,0
22464,0,0,0
22465,0,0,0
22468,0,0,0
22469,0,0,0
22480,0,0,0
22481,0,0,0
22482,0,0,0
22483,0,0,0
22488,0,0,0
22489,0,0,0
22500,0,0,0
22501,0,0,0
22502,0,0,0
22503,0,0,0
22504,0,0,0
22505,0,0,0
22508,0,0,0
22509,0,0,0
22510,0,0,0
22511,0,0,0
22516,0,0,0
22517,0,0,0
22522,0,0,0
22523,0,0,0
22536,0,0,0
22537,0,1000,1000
22542,0,0,0
22543,0,0,2000
22544,0,0,0
22545,0,0,0
22546,0,0,0
22547,0,0,0
22554,0,0,0
22555,0,0,0
22556,0,0,0
