id,money,college,score,num,order,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,其他 ,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房 ,淋浴,超市,食堂 ,zongji,engeer,time_stamp
439,0,16,312,406,0.768472906,1026,7310.88,7.125614035,300,86534.48,84.34159844,303.13,0,289.3,299.59,95.3,41.5,0,150.6,70.5,141.6,950.6,1646.89,3685.88,0.446810531,36
440,0,16,313,406,0.770935961,1565,10427.28,6.616294416,600,264192.28,167.6346954,607.7,0,167.3,518.79,0,5,0,228.4,121.74,161.6,1578.94,2100.51,4882.28,0.430231367,51
441,0,16,314,406,0.773399015,1525,10826.95,7.076437908,500,167311.34,109.353817,523.61,0,244.88,2073,0,126,47.9,821.1,169.58,173.35,476.7,1284.44,5416.95,0.237114982,34
448,0,16,321,406,0.790640394,2253,12461.62,5.526217295,150,121932.87,54.07222616,153.63,0,159.1,891.05,95,38.4,0,114.44,85.44,315.5,931.23,3370.3,6000.46,0.561673605,56
449,0,16,322,406,0.793103448,1929,13646.08,7.066846194,200,146675.14,75.95812532,218.22,15,647.2,586.89,18,145.2,0,270.8,115.08,393.29,817.24,3182.96,6191.66,0.514072155,21
450,0,16,323,406,0.795566502,1853,12745.73,6.845182599,300,240421.7,129.1201396,325.3,0.01,113.4,479.74,5,6,0,144.1,98.8,295.61,1391.6,3552.17,6086.43,0.583621269,13
451,0,16,324,406,0.798029557,1432,10714.17,7.450744089,200,170638.86,118.6640195,308.17,0,308.2,575.85,36,15.15,0,260.8,165,118.5,1253.42,2561.25,5294.17,0.483786883,10
470,0,16,343,406,0.844827586,1422,9709.87,6.823520731,400,174367.81,122.5353549,400.65,0,88.5,1533.21,0,10,0,102.28,22.08,39.5,527,2527.26,4849.83,0.521102802,48
471,0,16,346,406,0.852216749,1458,9765.87,6.698127572,300,164902.25,113.1016804,318.67,0,43.1,1039.47,6.3,4.75,0,1050.6,74.1,139.95,1205,1452.6,5015.87,0.289600807,20
476,2000,16,351,406,0.86453202,1465,9913.94,6.735013587,300,168048.23,114.1631997,384.09,0,37.5,1079.2,57,20.3,0,258.04,46.36,114.9,414.94,2745.7,4773.94,0.575143383,39
477,1500,16,352,406,0.866995074,1462,10598.17,7.204738273,300,205645,139.7994562,354.38,0,87.2,865.35,5.3,10,0,525.2,108.54,145.8,463.5,2957.28,5168.17,0.572210279,31
480,1500,16,355,406,0.874384236,1335,9086.02,6.795826477,300,132432.59,99.05204936,303.66,0,46.6,1267.35,15.5,9,0,185.75,21.66,54.6,404.37,2376.51,4381.34,0.542416247,38
481,0,16,358,406,0.881773399,1407,11497.91,8.142995751,200,129408.54,91.64910765,224.85,108.82,124.8,614.52,41,123.25,0,301.65,69.06,84.35,572,3420.46,5459.91,0.626468202,40
496,0,16,373,406,0.918719212,1365,14026.13,10.19340843,400,144377.07,104.9251962,405.76,0,780.62,427.42,0,0,0,240.6,29.46,180.9,643.3,4414.03,6716.33,0.657208624,75
497,0,16,374,406,0.921182266,1434,14040.86,9.690034507,200,153881.51,106.1984196,282.6,0,537,435.64,16,182.45,0,84.9,98.52,154.6,671.4,3985.59,6166.1,0.646371288,54
504,0,8,2304,2830,0.814134276,800,8849.64,11.03446384,500,92826.62,115.7439152,612.25,7,204.4,930.51,57,0.3,0,109.97,0,63.78,1271.2,1772.22,4416.38,0.401283404,-1
505,0,8,2305,2830,0.814487633,1622,22671.39,13.81559415,300,126339.36,76.98925046,301.5,14,384.9,1711.74,30,52.5,0,19,13.2,11.23,3571.6,4691.22,10499.39,0.446808815,5
508,0,8,2308,2830,0.815547703,1570,13752.04,8.737001271,300,255896.25,162.577033,349.12,0,17,377.49,30,0.1,0,77.58,20.4,190.8,2138.6,3950.07,6802.04,0.580718432,2
509,0,8,2309,2830,0.81590106,1581,13745.08,8.628424357,500,277058.32,173.9223603,502.93,61.68,145.1,883.09,36.3,74.35,0,168.5,60.48,276.7,663.1,4454.78,6824.08,0.652803015,8
510,1000,8,2311,2830,0.816607774,901,8471.49,9.299110867,300,90064.13,98.86293085,333.46,0,118.2,1204.75,0,0,0,50.6,76.86,107.3,1191.8,1215.18,3964.69,0.306500634,-1
511,0,8,2312,2830,0.816961131,859,9331.67,10.7880578,500,178669.62,206.554474,508.02,62.74,94.2,513.37,0,6.6,0,126.5,151.74,86.6,665.53,2854.39,4561.67,0.625733558,1
522,1500,8,2322,2830,0.8204947,1039,7807.87,7.500355427,300,110234.11,105.8925168,306.13,0,34.4,792.59,35.7,21.5,0,174.48,36.78,59.48,323.9,2214.04,3692.87,0.599544528,59
523,1500,8,2323,2830,0.820848057,1013,8639.58,8.520295858,200,108559.27,107.0604241,305.99,0,101.7,1080.77,47,14.35,0,231.36,73.8,81.2,539.35,1981.35,4150.88,0.477332517,101
524,0,8,2324,2830,0.821201413,1045,11416.2,10.91414914,300,126935.42,121.353174,307.08,0,200,328.76,61.1,6,0,268.42,39.3,158.8,2041,2627.26,5730.64,0.458458392,12
525,0,8,2325,2830,0.82155477,1392,21982.94,15.67970043,200,129952.84,92.69104137,320.29,0,234.3,377.4,62.8,86.6,0,236.8,110.46,79.8,1657.9,4430.54,7276.6,0.608875024,20
528,1000,8,2328,2830,0.822614841,1372,13046.5,9.352329749,300,150631.78,107.9797706,307.41,0,55.2,419.34,84.5,14.5,0,437.88,73.5,167.8,2708.44,2160.34,6121.5,0.352910234,5
529,1000,8,2329,2830,0.822968198,1438,16205.02,11.12218257,200,165230.97,113.4049211,272.06,0,339.3,549.27,35.9,372.85,0,349.6,189,130.9,2518,3240.2,7725.02,0.41944228,-1
532,0,8,2333,2830,0.824381625,1041,10095.69,9.679472675,300,103726.83,99.45046021,305.12,0,72.1,256.3,13,11.5,0,468.52,36.3,96.6,1835.3,2311.07,5100.69,0.45308968,16
533,0,8,2334,2830,0.824734982,1267,13210.45,10.4265588,211.7,135146.79,106.666764,415.4,0,259.9,282.47,16.2,186.4,0,379.8,68.4,98.8,1837.9,3268.88,6398.75,0.510862278,19
534,1000,8,2335,2830,0.825088339,1891,11723.33,6.189720169,200,148384.66,78.34459345,220.64,0,114.8,487.33,0,11,0,668.98,52.38,213.9,999.81,3212.95,5761.15,0.557692475,5
535,1500,8,2336,2830,0.825441696,1767,13655.81,7.719508197,200,134490.08,76.02604862,230.81,0,51.3,407.3,36.8,39.35,0,101.3,161.04,278.63,985.4,4314.69,6375.81,0.676728133,22
536,0,8,2337,2830,0.825795053,1413,13211.13,9.316734838,200,150404.72,106.0682087,268.13,7,0,601.51,176.59,0,0,489.86,26.88,173.3,841.4,3898.99,6215.53,0.627298074,-1
537,2000,8,2338,2830,0.82614841,1413,13546.01,9.552898449,200,128023.25,90.28437941,252.67,0,62.84,722.15,0,0,0,419.9,8.64,139.2,602.2,4531.08,6486.01,0.698592817,-1
552,0,8,2357,2830,0.832862191,1782,11494,6.446438587,200,242815.61,136.1837409,312.48,0,292.1,778.37,61.7,6,0,721.63,101.66,124.8,673.6,2796.76,5556.62,0.503320364,43
553,0,8,2358,2830,0.833215548,1578,11051.56,6.985815424,300,177156.57,111.9826612,308.47,0,75.5,421.92,21,72.4,0,369.35,108.48,146,508.2,3665.23,5388.08,0.680247881,80
564,1000,8,2370,2830,0.83745583,1748,8116.49,4.643300915,300,205640.78,117.6434668,309.79,0,70.8,641.06,93.53,21,0,300.4,97.44,105.8,273.9,2390.2,3994.13,0.598428193,38
565,1000,8,2371,2830,0.837809187,1705,8565,5.017574692,300,185874.27,108.8894376,327.04,0,7.2,302.36,58.8,57.2,0,127.1,45.64,127.5,283.3,3232.38,4241.48,0.762087762,81
566,0,8,2372,2830,0.838162544,1739,8143.79,4.674965557,200,168553.92,96.75885189,269.42,0,111.5,872.87,5.5,3,0,427.9,73.92,213.7,223.6,1871.24,3803.23,0.492013368,66
567,0,8,2373,2830,0.838515901,1613,10074.75,6.242100372,200,161150.44,99.84537794,241.91,0,100.2,1347.55,0,39.75,0,642.25,35.1,258.33,142.4,2259.63,4825.21,0.468296717,123
572,0,8,2379,2830,0.840636042,1160,9333.09,8.045767241,500,229079.12,197.482,521.87,0,153.18,761.18,0,18,0,245.56,4.56,134.61,533.7,2531.5,4382.29,0.577666015,52
573,0,8,2380,2830,0.840989399,891,6631.12,7.442334456,300,93093.1,104.4815937,363.36,0,59.7,371.51,0,16.05,0,525.6,27.3,118,582.5,1723.06,3423.72,0.503271296,9
576,1500,8,2383,2830,0.84204947,745,5339.69,7.167369128,200,71615.01,96.1275302,236.75,0,28.44,328.57,10,0,0,124,8.22,86.99,194,1809.47,2589.69,0.698720696,62
577,2000,8,2384,2830,0.842402827,1089,7625.27,6.99566055,200,101096.2,92.74880734,234.35,0,36.3,469.46,29.8,47.1,0,317.1,68.66,155.4,524.2,2227.25,3875.27,0.574734148,25
580,0,8,2388,2830,0.843816254,1249,10499.35,8.3860623,350,128382.2,102.5416933,374.3,0,165.7,392.16,115.58,4.5,0,428.3,73.02,133.2,1056.6,2720.29,5089.35,0.534506371,6
581,0,8,2389,2830,0.844169611,745,7657.57,10.15592838,200,46292.8,61.39628647,208.04,77.24,110.3,321,14,24.75,0,63.4,83.58,53.7,744.2,1705.4,3197.57,0.533342507,22
584,0,8,2392,2830,0.845229682,722,5972.47,8.260677732,500,81017.17,112.0569433,513.18,16,16,202.72,60.5,4.5,0,156.46,39.54,68.8,512.7,1825.25,2902.47,0.628860936,17
585,0,8,2393,2830,0.845583039,962,7906.4,8.176215098,100,61328.28,63.4211789,279.68,0,17.5,224.55,20,27.2,0,55.6,29.4,60.4,392.6,2827.35,3654.6,0.773641438,26
596,0,8,2407,2830,0.850530035,1111,9716.5,8.714349776,150,62223.93,55.80621525,153.07,0,185.2,1016.6,10.5,0,0,152.7,22.92,113.2,747.5,2502.88,4751.5,0.526755761,46
597,0,8,2408,2830,0.850883392,1087,10215.78,9.380881543,200,120119.26,110.3023508,330.37,0,687.92,538.97,0,1.35,0,232.1,21.78,84.8,1194.1,2052.76,4813.78,0.426434112,84
602,0,8,2414,2830,0.853003534,1759,14895.52,8.453757094,400,256212.88,145.4102611,480.93,0.02,495,1363.76,177.7,0,0,210.26,53.58,42.4,1534.4,2928.66,6805.78,0.430319523,92
603,0,8,2415,2830,0.85335689,1769,15440.73,8.71865048,400,266601.46,150.5372445,446.11,0,676.5,956.7,42.2,99.65,0,537,110.7,105.6,1846.9,3225.48,7600.73,0.424364502,152
606,0,8,2418,2830,0.854416961,1102,7830.48,7.067220217,200,97370.58,87.87958484,232.3,0,89,828.05,31.4,0,0,148.1,33.84,61.1,782.7,1641.29,3615.48,0.453961853,17
607,0,8,2419,2830,0.854770318,1090,9189.23,8.407346752,200,66617.16,60.94891125,212.78,0,88.3,638.54,4,230.25,0,401.6,76.26,52.85,973.93,1256.5,3722.23,0.337566459,8
612,0,8,2425,2830,0.856890459,1014,8821.65,8.631751468,400,130834.83,128.0184247,428.05,0.08,123.6,492.34,5.5,0,0,40.6,35.16,131.8,2856.82,740.75,4426.65,0.167338732,17
613,0,8,2426,2830,0.857243816,810,7870.84,9.657472393,300,59938.74,73.54446626,303.53,0,258.2,334.84,8.6,7.15,0,97,78.84,95,2202.53,653.68,3735.84,0.174975374,12
616,0,8,2429,2830,0.858303887,1346,8734.46,6.479569733,150,53572.83,39.74245549,153.15,0,23.7,568.81,90,2,0,118.96,34.98,84.6,1419.8,1801.13,4143.98,0.434637715,9
617,1000,8,2430,2830,0.858657244,649,6578.98,9.804739195,250,44480.34,66.28962742,253.19,0,150.9,362.32,2.5,4.5,27,133,36.84,75.4,1019,1046.42,2857.88,0.366152533,28
624,0,8,2438,2830,0.861484099,1854,10114.73,5.446812062,300,237438.47,127.8613193,343.86,0,186.4,882.73,7.5,13.05,0,456.02,121.08,123.98,526.3,2486.69,4803.75,0.517655998,123
625,0,8,2439,2830,0.861837456,852,4847.28,5.689295775,200,81743.65,95.94325117,243.45,0,54.5,338.85,37,45.35,0,249.9,12.3,43.4,375.7,1140.28,2297.28,0.496360914,39
626,0,8,2440,2830,0.862190813,1536,6549.84,4.231162791,200,64222.96,41.48770026,203.17,0,284.2,643.23,5.5,0,0,79.5,193.38,204.43,710,1022.74,3142.98,0.325404552,33
627,0,8,2441,2830,0.86254417,1309,5016.17,3.800128788,100,52032.52,39.41857576,116.08,0,206.8,235.41,2.5,14.45,0,39.6,225.18,273.5,458.3,940.43,2396.17,0.392472153,70
634,0,8,2447,2830,0.864664311,817,5449.11,6.653369963,300,78118.72,95.3830525,300.99,0,30,519.82,39.7,0,0,81.9,39.76,122.9,374.2,1535.41,2743.69,0.559614971,10
635,0,8,2448,2830,0.865017668,510,3671.37,7.156666667,300,46105.21,89.8737037,301.86,0,54,311.95,21.8,52.55,0,151.45,13.86,125.1,227.7,847.96,1806.37,0.469427637,15
636,0,8,2451,2830,0.866077739,1504,10042.79,6.64645268,200,134062.17,88.72413633,269.42,0,67,1120.61,5,19,0,161.75,39.18,238.7,1044.7,2227.63,4923.57,0.452442029,6
637,1500,8,2452,2830,0.866431095,1253,8124.02,6.442521808,200,104207.87,82.63907216,274.34,0,94.9,326.13,3,95.4,0,277.2,79.68,245.2,605.2,2009.49,3736.2,0.537843263,34
648,0,8,2466,2830,0.871378092,1356,8971.29,6.615995575,200,155741.78,114.8538201,264.35,0,30.4,531.1,129,31,0,358.08,54.48,233.9,805.1,2348.23,4521.29,0.519371684,42
649,0,8,2467,2830,0.871731449,1594,9770.68,6.12966123,300,165005.63,103.5167064,308.59,0,290.1,155.7,0,30.6,0,210.8,115.5,335.1,444.6,2898.28,4480.68,0.646839319,167
650,2000,8,2469,2830,0.872438163,1420,9478.61,6.661004919,200,95667.08,67.22914968,256.62,0.06,118.1,663.89,25,5,0,239.09,31.34,87,903.3,2580.83,4653.61,0.554586654,85
651,2000,8,2470,2830,0.872791519,1773,13275.68,7.487693175,115,102263.83,57.67841512,135.1,0,181.3,406.03,39.3,17.25,0,123.6,7.2,231.2,676.8,3406.2,5088.88,0.669341781,202
658,0,8,2477,2830,0.875265018,1255,8216.38,6.484909234,200,98446.86,77.7007577,237.49,0,67.5,372.93,18.2,0,0,351.8,24.72,105.7,724.54,2351.19,4016.58,0.585371137,22
659,0,8,2478,2830,0.875618375,1500,8842.99,5.852409001,100,112627.84,74.53861019,176.2,0,47,284.23,17.1,6.9,0,129.6,59.7,104.3,753.5,2986.66,4388.99,0.680489133,17
662,0,8,2481,2830,0.876678445,1301,11521.59,8.781699695,400,130817.04,99.70810976,401.93,0,84.7,922.1,22,0,0,227.14,42.36,65.7,1212.4,2661.19,5237.59,0.508094372,10
663,0,8,2482,2830,0.877031802,249,1732.14,6.956385542,100,15562.13,62.49851406,190.89,0,35.9,124.5,15,7.8,0,41.4,0,1.57,15.7,690.27,932.14,0.74052181,7
674,0,8,2493,2830,0.880918728,1813,14450.9,7.91830137,200,165642.9,90.76323288,237.98,0,85.5,1173.62,89.4,13,0,169.41,51.84,220.7,3102.5,2208.97,7114.94,0.310469238,35
675,0,8,2494,2830,0.881272085,1785,14304.33,7.964548998,200,167383.15,93.19774499,216.88,0,212.1,897.86,33.4,15,0,788.2,8.46,218.2,3095.7,1905.51,7174.43,0.265597406,10
680,0,8,2499,2830,0.883038869,1818,9660.42,5.302096597,300,192743.94,105.7870143,304.6,0,189.2,544.92,97.66,0,0,625.1,137.7,158.2,200.7,2555.24,4508.72,0.566732909,64
681,0,8,2500,2830,0.883392226,1309,7835.19,5.976498856,200,129999.56,99.16061022,232.9,0,81.6,333.53,5,40.65,0,307.1,146.16,124.3,139.4,2690.95,3868.69,0.695571369,57
690,0,8,2509,2830,0.886572438,1966,10979.36,5.573279188,400,394668,200.3390863,441.64,3.9,13.4,622.5,13.5,12.5,0,378.74,59.82,489.9,760.1,3045,5399.36,0.563955728,3
691,0,8,2510,2830,0.886925795,1794,13438.89,7.482678174,500,384028.96,213.824588,510.84,0,139,396.32,57.5,30.15,0,96.5,100.32,636.6,1490,3862.5,6808.89,0.56727308,19
694,1500,8,2513,2830,0.887985866,2364,11861.47,5.011182932,200,258426.62,109.1789692,413.89,0,115.76,1333.52,37,4.5,0,284.05,72.78,175.2,1375.5,2540.16,5938.47,0.427746541,157
695,0,8,2514,2830,0.888339223,2448,14065.96,5.736525285,200,275634.11,112.4119535,260.52,15,236.2,1210.68,24.1,120.1,0,655.19,5.04,137,1521.3,2820.35,6744.96,0.418141842,129
696,0,8,2515,2830,0.88869258,3098,11227.44,3.621754839,200,215314.91,69.45642258,204.18,2.1,103.3,717.18,29.2,15.1,0,273.45,136.78,312.6,282.2,3582.65,5454.56,0.656817415,122
697,0,8,2516,2830,0.889045936,1335,6732.55,5.016803279,200,94219.27,70.20809985,203.45,0,73.9,286.44,54,44.15,0,206.3,10.98,190.7,140.4,2255.68,3262.55,0.691385573,187
706,0,8,2525,2830,0.892226148,1918,8781.61,4.573755208,200,188805.6,98.33625,230.14,0,192.5,994.72,28,19,0,277.21,47.16,112.4,219.1,2310.26,4200.35,0.55001607,93
707,1000,8,2526,2830,0.892579505,1933,10733.34,5.546945736,200,215052.25,111.1381137,297.06,0,252.1,611.57,0,92.25,0,568.1,46.86,125,311.5,2995.96,5003.34,0.598792007,125
708,0,8,2527,2830,0.892932862,1893,10194.74,5.385493925,80,35661.08,18.83839408,99.76,0.31,145.1,731.8,6,19.5,0,171.5,11.58,71.7,619.6,3050.65,4827.74,0.631900227,52
709,0,8,2530,2830,0.893992933,1854,12748.52,6.87622438,60,51579.66,27.82074434,85.14,0,39.8,712.86,49,137.2,0,281.8,39.6,99.6,921.6,3677.06,5958.52,0.617109618,10
712,1000,8,2535,2830,0.895759717,2625,13276.17,5.046054732,150,170846.69,64.93602813,214.63,0,196.8,720.12,48.9,6,0,135.07,162.2,203.5,911.5,3601.48,5985.57,0.60169374,190
713,2000,8,2536,2830,0.896113074,2385,12341.31,5.168052764,100,144810.68,60.64098827,171.29,0,155.3,386.82,11,20.3,0,85.69,41.34,302.1,551.5,3997.26,5551.31,0.720057068,236
714,0,8,2537,2830,0.896466431,827,5977.42,7.201710843,200,84093.84,101.3178795,233.14,0,104.3,450.01,0,40.5,0,600.18,23.1,29.3,395.5,1374.53,3017.42,0.455531547,2
715,0,8,2538,2830,0.896819788,812,8943.99,10.8543568,200,89971.88,109.1891748,250.78,0,15.7,109.07,52,96.95,0,33,21.36,36.5,531.2,3343.21,4238.99,0.788680794,16
718,1500,8,2541,2830,0.897879859,1799,11976.75,6.606039713,200,164620.75,90.80019305,226.11,40,170.1,912.72,12,24,0,181.53,51.3,110.7,1232.8,2827.7,5562.85,0.508318578,92
719,1000,8,2542,2830,0.898233216,1736,12165.27,6.967508591,200,167691.62,96.04331042,227.68,75,193.3,545.55,53,536.2,0,155.33,80.34,116.1,1213.6,2706.85,5675.27,0.476955281,92
732,0,8,2557,2830,0.903533569,1483,9504.44,6.391687962,200,185935.92,125.0409684,282.81,3.2,28.9,332.18,0,9.5,0,360.56,30.84,76.1,671.46,2631.7,4144.44,0.634995319,46
733,1000,8,2558,2830,0.903886926,1331,12312.15,9.243355856,200,147819.73,110.9757733,248.21,299.78,53.4,120.19,29,96.45,0,76.7,17.4,122.7,1025.9,3310.63,5152.15,0.642572518,3
742,0,8,2567,2830,0.907067138,1375,11878.39,8.626281772,400,287187.57,208.5603268,482.97,0,195,683.29,0,0,0,1642.65,120.72,173.1,110.1,3078.53,6003.39,0.512798602,24
743,0,8,2568,2830,0.907420495,1335,9774.22,7.310560957,400,277534.71,207.580187,504.57,0,47.5,383.01,0,0,0,752.3,220.02,195.1,182.1,2754.19,4534.22,0.607423107,28
744,0,8,2569,2830,0.907773852,2205,9452.29,4.280928442,200,133482.79,60.45416214,209.17,0.01,238,1185.57,3.5,4,0,195.5,121.64,288.98,966.78,1741.87,4745.85,0.367030142,71
745,0,8,2570,2830,0.908127208,1997,11872.87,5.942377377,200,118987.73,59.55341842,203.56,0,223.5,1142.38,4,38.4,0,416.33,112.28,229.03,822.1,2895.25,5883.27,0.492115779,130
746,0,8,2571,2830,0.908480565,1865,11386.23,6.072656,100,83118.82,44.33003733,148.47,0,102.1,829.87,10,0,0,217.13,36.12,105.7,777.3,3477.59,5555.81,0.625937532,38
747,0,8,2572,2830,0.908833922,1813,13943.19,7.665305113,110,78520.58,43.1668939,128.21,0,163.6,526.18,25,111.4,0,279.1,14.04,224.61,976.8,4528.46,6849.19,0.661167233,46
754,0,8,2579,2830,0.91130742,3445,9735.47,2.823512181,100,100151.93,29.04638341,122.44,0.37,133.3,1064.68,1.23,1.92,0,221.9,23.52,272.97,112.4,2753.18,4585.47,0.600413916,69
755,0,8,2580,2830,0.911660777,3548,10500.74,2.956289414,100,107234.48,30.18988739,123.47,0,11.5,1352.18,4.5,105.85,0,630.3,6.12,490.11,218.82,2327.34,5146.72,0.452198682,103
756,1500,8,2581,2830,0.912014134,2632,10448.58,3.965305503,200,176926.17,67.14465655,204.63,0,104.8,1239.03,39.03,1.9,0,339.4,19.92,188.98,288.9,2732.62,4954.58,0.551534136,135
757,1500,8,2582,2830,0.912367491,2411,10337.77,4.277107985,200,189137.57,78.25302855,218.08,0,202.5,648.96,2,19.05,0,290.16,0,194.8,389.45,3219.95,4966.87,0.64828554,190
762,0,8,2587,2830,0.914134276,164,1356.04,8.268536585,100,6965.58,42.47304878,123.62,0,26.4,187.76,0,10.8,0,3,0,8.7,124.9,324.48,686.04,0.472975337,6
763,0,8,2588,2830,0.914487633,636,4847.94,7.586760563,200,31879,49.88888889,201.17,0,87.8,673.74,0,16.05,0,304,0.1,40.6,678.5,587.15,2387.94,0.245881387,8
770,0,7,596,963,0.618899273,1075,12818.23,11.84679298,100,50617.94,46.78182994,139.93,4,202.8,1226.57,14,4.5,0,79.52,26.7,191.4,2786.6,1297.06,5833.15,0.222360131,13
771,0,7,597,963,0.619937695,879,10555.12,11.89979707,100,45617.1,51.42852311,137.26,0,292.92,744.59,1.5,12.75,0,178.9,27.9,148.4,2569.3,993.86,4970.12,0.199967003,7
772,0,8,2595,2830,0.916961131,711,5907.29,8.250405028,200,48643.88,67.93837989,222.4,6.3,11.2,654.06,0,0,0,43.1,8.7,90.4,833.9,1269.63,2917.29,0.435208704,9
773,0,8,2596,2830,0.917314488,1006,11645.17,11.48438856,200,67808.51,66.87229783,201.16,0,91.1,1017.01,0,0.5,0,1250.3,5.16,212.3,1004.9,941.3,4522.57,0.208133871,1
774,0,8,2597,2830,0.917667845,961,7948.97,8.228747412,200,76770.17,79.47222567,252.56,0.9,34.9,1076.32,188.35,0,0,93.03,16.68,112.23,417.9,1908.26,3848.57,0.495836116,9
775,0,8,2598,2830,0.918021201,815,7394.36,9.028522589,216.8,57903.64,70.70041514,238.89,4.19,58.7,1057.59,16.5,39.2,0,694.75,19.44,233.3,424.2,811.35,3359.22,0.241529284,5
786,1500,8,2611,2830,0.922614841,1177,10021.46,8.492762712,200,121284.94,102.7838475,257.53,0.04,321.2,988.39,0,0,0,139.8,13.26,88.23,658.9,2714.44,4924.26,0.551238156,125
787,2000,8,2612,2830,0.922968198,1248,13949.11,11.15036771,300,132318.2,105.769944,303.24,0,215.1,1137.45,23,64.75,5,450.5,11.4,91.63,1605.84,2115.16,5719.83,0.369794207,80
796,0,8,2621,2830,0.92614841,741,5944.45,7.968431635,200,71670.24,96.07270777,312.91,0,31.6,696.09,2.4,0,0,343.67,172.56,197.1,174.4,998.35,2616.17,0.381607464,10
797,0,8,2622,2830,0.926501767,1538,11015.1,7.157309942,200,165662.17,107.6427355,214.6,0,276.6,702.85,0,52.2,0,766.3,25.2,222.3,535.9,2728.75,5310.1,0.513879211,165
800,0,8,2625,2830,0.927561837,1573,6849.98,4.340925222,300,146443,92.80291508,315.81,0,140.3,625.02,40,0,0,122.9,49.54,126.5,290,2076.32,3470.58,0.598263115,83
801,1500,8,2626,2830,0.927915194,1100,6842.05,6.214396004,209.04,89966.63,81.7135604,213.23,418.08,173,133.47,5,3,25.9,287.1,44.04,142.2,308.4,1550.86,3091.05,0.501725951,62
802,1000,8,2627,2830,0.928268551,1730,9314.7,5.371799308,300,84924.76,48.97621684,305.66,2.6,152.4,944.8,5,0,0,272.32,44.4,195.89,547.2,2108.09,4272.7,0.493385915,109
803,1500,8,2628,2830,0.928621908,1370,9438.16,6.859127907,200,77492,56.31686047,241.96,0,114.7,626.6,0,91.45,0,277.7,5.52,191.2,658.78,2647.21,4613.16,0.573838757,58
816,0,8,2643,2830,0.933922261,1361,9764.42,7.116924198,200,52281.91,38.1063484,209.4,0,303.8,1019.81,0,0,0,215.6,60.18,214.83,1617.64,1455.7,4887.56,0.297837776,5
817,0,8,2644,2830,0.934275618,510,4341.59,8.446673152,200,19161.62,37.27941634,200.91,0,73.2,265.51,22.5,9.6,0,170.2,42.72,48.6,639.3,843.96,2115.59,0.398924177,30
820,1000,8,2647,2830,0.935335689,1776,12880.96,7.152115491,400,187350.94,104.0260633,402.27,3.6,204.4,926.19,0,0,0,154.46,46.56,135.3,2532.1,2365.03,6367.64,0.371413899,63
821,1500,8,2648,2830,0.935689046,1490,14755.55,9.752511566,300,171230.64,113.172928,332.27,0,190.95,673.87,28.1,75.9,0,71.6,46.44,309.6,2424.9,3301.15,7122.51,0.463481273,32
822,0,8,2649,2830,0.936042403,1668,12694.3,7.556130952,227.35,160631.04,95.61371429,262,0,577.8,900.31,0,0,0,1198.1,7.2,208.7,1421.8,1835.93,6149.84,0.29853297,138
823,0,8,2650,2830,0.93639576,1141,8295.23,7.257419073,200,118166.77,103.3830009,250.72,0,405.1,252.47,81.1,12.45,0,234.8,0,303.1,1865.2,766.01,3920.23,0.19539925,72
824,0,8,2651,2830,0.936749117,2140,13605.9,6.340121156,313.87,230138.47,107.2406664,313.87,2,13.2,1213.77,169.3,32.2,0,347.73,18.24,177.1,389.5,4146.04,6509.08,0.63696252,130
825,0,8,2652,2830,0.937102473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
826,0,8,2653,2830,0.93745583,2632,14837.21,5.628683612,200,296099.74,112.3291882,313.88,0,96.1,1732.97,34.5,0,0,263.4,0.54,203.8,643.2,3904.6,6879.11,0.567602495,199
827,0,8,2656,2830,0.938515901,2485,13984.88,5.62771831,300,276950.42,111.4488612,515.81,0,238.7,558.6,8.5,44.95,0,144.5,10.8,197.9,852.1,4903.73,6959.78,0.704581179,186
840,0,8,2669,2830,0.943109541,2358,18889.54,7.983744717,1000,920183.27,388.9193872,1118.94,0,313.5,1105.52,243,20.7,0,348.85,8.04,165.1,1807.62,5496.29,9508.62,0.578032354,1
841,0,8,2670,2830,0.943462898,2564,22729.17,8.826862136,300,392376.33,152.3791573,450.52,0,266.7,707.17,830.5,535.95,0,46.7,33,256.9,2151.78,5360.47,10189.17,0.526094863,19
844,0,8,2673,2830,0.944522968,1779,13160.08,7.368465845,600,398371.83,223.0525364,629.04,27,254.2,828.85,148.7,44.4,0,221.47,47.14,155.2,1609.04,3395.32,6731.32,0.504406268,3
845,0,8,2674,2830,0.944876325,2001,17458.8,8.698953662,400,235958.94,117.5679821,486.93,15,133.1,975.82,520.5,671.65,118,383.89,119.4,246.1,1304.6,4016.74,8504.8,0.472290942,10
